EXT_del_No_nbF_F_100_min_1_max_2_beta_0_alpha_-1_nbOccrs_1.csv,1.6223890781402588,1.0,1.0,0.3947484493255615,0.9377729257641921,0.90167909509845,0.8547651515151514,0.8665769454831271,
EXT_del_No_nbF_F_100_min_2_max_3_beta_0_alpha_-1_nbOccrs_1.csv,1.6656856536865234,1.0,1.0,0.33878087997436523,0.9563318777292577,0.9147032249239082,0.8641515151515151,0.8796776994339275,
EXT_del_No_nbF_F_100_min_3_max_4_beta_0_alpha_-1_nbOccrs_1.csv,1.7455267906188965,1.0,1.0,0.3595895767211914,0.982532751091703,0.9990378241705676,0.9599924242424243,0.973346105310221,
EXT_del_No_nbF_F_100_min_4_max_5_beta_0_alpha_-1_nbOccrs_1.csv,1.755521297454834,1.0,1.0,0.43079566955566406,0.9967248908296943,0.9998165137614679,0.9816666666666666,0.9870506912442397,
EXT_del_No_nbF_F_100_min_5_max_6_beta_0_alpha_-1_nbOccrs_1.csv,2.113405704498291,1.0,1.0,0.7074403762817383,0.9967248908296943,0.9998000805362769,0.9826666666666667,0.9876775545967036,
EXT_del_No_nbF_F_100_min_6_max_7_beta_0_alpha_-1_nbOccrs_1.csv,3.8484246730804443,1.0,1.0,1.3567156791687012,0.9956331877729258,0.9967692307692307,0.9958148148148149,0.9959408677780772,
EXT_del_No_nbF_F_100_min_7_max_8_beta_0_alpha_-1_nbOccrs_1.csv,3.9941720962524414,1.0,1.0,1.7526381015777588,0.9945414847161572,0.9945894465894466,0.9941481481481482,0.9936995815081135,
EXT_del_No_nbF_F_100_min_8_max_9_beta_0_alpha_-1_nbOccrs_1.csv,3.632474184036255,1.0,1.0,1.8186407089233398,0.9890829694323144,0.9904761904761905,0.9938079242032731,0.9903934756608629,
EXT_del_No_nbF_F_100_min_9_max_10_beta_0_alpha_-1_nbOccrs_1.csv,4.136459589004517,1.0,1.0,1.8260550498962402,0.8766375545851528,0.9801754385964913,0.9534608879492601,0.9478645169097248,
EXT_del_No_nbF_F_100_min_10_max_11_beta_0_alpha_-1_nbOccrs_1.csv,3.4475176334381104,1.0,1.0,1.8436646461486816,0.7969432314410481,0.9601069518716576,0.8494786700523135,0.8700866285674849,
EXT_del_No_nbF_F_100_min_11_max_12_beta_0_alpha_-1_nbOccrs_1.csv,3.994901180267334,0.9981884057971014,0.9981884057971014,1.8693790435791016,0.9006550218340611,0.9809732664995824,0.9657961527418891,0.960923479186131,
EXT_del_No_nbF_F_100_min_12_max_13_beta_0_alpha_-1_nbOccrs_1.csv,5.392006158828735,0.9968297101449275,0.9968297101449275,1.88596510887146,0.8449781659388647,0.9801398601398601,0.957002662281732,0.9532229924032529,
EXT_del_No_nbF_F_100_min_13_max_14_beta_0_alpha_-1_nbOccrs_1.csv,4.730963706970215,0.9945652173913043,0.9945652173913043,2.012582302093506,0.7805676855895196,0.9802941176470589,0.9374376321353065,0.9396641741647821,
EXT_del_No_nbF_F_100_min_14_max_15_beta_0_alpha_-1_nbOccrs_1.csv,4.391891002655029,0.9913949275362319,0.9913949275362319,2.059260606765747,0.7096069868995634,0.9607942238267149,0.9032797036440448,0.9110091993792042,
EXT_del_No_nbF_F_100_min_15_max_16_beta_0_alpha_-1_nbOccrs_1.csv,4.706024408340454,0.9882246376811594,0.9882246376811594,1.9988231658935547,0.7849344978165939,0.9513406593406593,0.8243350970017638,0.8624086037005163,
EXT_del_No_nbF_F_100_min_16_max_17_beta_0_alpha_-1_nbOccrs_1.csv,4.978338956832886,0.9818840579710145,0.9818840579710145,2.115741491317749,0.7478165938864629,0.9505521472392638,0.7918516514349847,0.8353810879483811,
EXT_del_No_nbF_F_100_min_17_max_18_beta_0_alpha_-1_nbOccrs_1.csv,5.134654521942139,0.9741847826086957,0.9741847826086957,2.00358510017395,0.5764192139737991,0.8879876160990712,0.7392166907166907,0.7778359884226816,
EXT_del_No_nbF_F_100_min_18_max_19_beta_0_alpha_-1_nbOccrs_1.csv,5.159982204437256,0.9678442028985508,0.9678442028985508,1.9609959125518799,0.5327510917030568,0.8675218658892129,0.709188912938913,0.7446576869163469,
EXT_del_No_nbF_F_100_min_19_max_20_beta_0_alpha_-1_nbOccrs_1.csv,5.261765003204346,0.9605978260869565,0.9605978260869565,1.9322009086608887,0.517467248908297,0.8673714285714286,0.6977229036395702,0.7333270709980472,
EXT_del_No_nbF_F_150_min_1_max_2_beta_0_alpha_-1_nbOccrs_1.csv,2.3557028770446777,1.0,1.0,0.8606643676757812,0.8567567567567568,0.871194639083274,0.8086691230991465,0.8183224960559423,
EXT_del_No_nbF_F_150_min_2_max_3_beta_0_alpha_-1_nbOccrs_1.csv,2.4462525844573975,1.0,1.0,0.6111652851104736,0.9416216216216217,0.9280683942046274,0.8606967968511962,0.8823926285710871,
